0	0
0.1	0
0.2	0
0.3	0
0.4	0
0.5	0
0.6	0
0.7	0.2
0.8	0.6
0.9	1
1	1.4
1.1	2
1.2	2.6
1.3	2.9
1.4	3.2
1.5	3.8
1.6	4.6
1.7	5.3
1.8	5.3
1.9	6.1
2	6.9
2.1	8.2
2.2	10
2.3	11.2
2.4	12.4
2.5	13.5
2.6	14.5
2.7	15.8
2.8	17.5
2.9	18.5
3	19.3
3.1	21
3.2	22.8
3.3	23.9
3.4	25.2
3.5	26.9
3.6	28.5
3.7	29.7
3.8	30
3.9	30.9
4	32.7
4.1	33.5
4.2	35.4
4.3	35.8
4.4	37.6
4.5	39.4
4.6	41.9
4.7	43.1
4.8	44.1
4.9	46.6
5	49.1
5.1	51.3
5.2	52.7
5.3	53.8
5.4	56.2
5.5	57.3
5.6	58.4
5.7	59.4
5.8	60.1
5.9	61
6	61.2
6.1	62.2
6.2	63.7
6.3	64.8
6.4	65.5
6.5	64.7
6.6	67.4
6.7	70
6.8	72.3
6.9	76.1
7	78.3
7.1	81
7.2	83.1
7.3	84.5
7.4	86.7
7.5	86.6
7.6	86.8
7.7	88.2
7.8	89.1
7.9	90.7
8	92.8
8.1	95
8.2	95.4
8.3	97.2
8.4	97.9
8.5	99.7
8.6	100.3
8.7	99.8
8.8	100.6
8.9	102.4
9	101.4
9.1	102.5
9.2	102.1
9.3	102.9
9.4	104.6
9.5	106
9.6	107.5
9.7	109.1
9.8	108.6
9.9	108.1
10	108.9
10.1	107.6
10.2	107.1
10.3	107.9
10.4	107.7
10.5	106.5
10.6	106.7
10.7	105.7
10.8	105.3
10.9	105.2
11	105
11.1	104.1
11.2	103.1
11.3	101.2
11.4	100
11.5	99.2
11.6	97.6
11.7	96.3
11.8	95.7
11.9	94.8
12	93.8
12.1	92.6
12.2	91.4
12.3	90.4
12.4	88.9
12.5	89
12.6	86.8
12.7	84.9
12.8	83.8
12.9	81.9
13	81.9
13.1	79.8
13.2	78
13.3	76.7
13.4	74.7
13.5	72.6
13.6	71.5
13.7	69.4
13.8	68.4
13.9	66.9
14	66.2
14.1	65.3
14.2	63.6
14.3	62.7
14.4	60.4
14.5	59.2
14.6	57.9
14.7	57.4
14.8	57.1
14.9	55.2
15	54.5
15.1	53.1
15.2	51.4
15.3	49.8
15.4	48.7
15.5	48.3
15.6	46.4
15.7	45.7
15.8	44.7
15.9	43.7
16	43.1
16.1	42
16.2	40.7
16.3	39.8
16.4	38.7
16.5	37.8
16.6	36.7
16.7	35.7
16.8	34.8
16.9	33.7
17	32
17.1	31
17.2	30.1
17.3	29.7
17.4	28.9
17.5	28.3
17.6	27.6
17.7	27.2
17.8	26.4
17.9	25.9
18	25.1
18.1	24.4
18.2	23.7
18.3	23.1
18.4	22.6
18.5	22.4
18.6	21.7
18.7	21.3
18.8	21.1
18.9	20.6
19	19.7
19.1	19.6
