0	0
0.1	65559.6
0.2	189459
0.3	285869
0.4	363709
0.5	427459
0.6	480129
0.7	523385
0.8	558905
0.9	587688
1	611442
1.1	630871
1.2	646364
1.3	659121
1.4	669481
1.5	677997
1.6	684893
1.7	689988
1.8	694114
1.9	697432
2	699757
2.1	701450
2.2	702762
2.3	703114
2.4	703156
2.5	702931
2.6	702263
2.7	701701
2.8	700602
2.9	699297
3	697960
3.1	695783
3.2	693828
3.3	691638
3.4	689391
3.5	687008
3.6	684436
3.7	681590
3.8	678648
3.9	675710
4	672524
4.1	668742
4.2	665417
4.3	661967
4.4	658023
4.5	654061
4.6	649757
4.7	645214
4.8	640509
4.9	635584
5	630350
5.1	624896
5.2	619267
5.3	613384
5.4	607528
5.5	601052
5.6	594149
5.7	587803
5.8	581151
5.9	574194
6	567000
6.1	559902
6.2	552253
6.3	544599
6.4	536589
6.5	528862
6.6	521343
6.7	513594
6.8	505906
6.9	498063
7	490542
7.1	482975
7.2	475613
7.3	468444
7.4	461391
7.5	453911
7.6	446765
7.7	439612
7.8	432360
7.9	425220
8	418156
8.1	410901
8.2	404061
8.3	397069
8.4	390144
8.5	383603
8.6	377005
8.7	370515
8.8	364407
8.9	358422
9	352262
9.1	346680
9.2	341110
9.3	335604
9.4	330117
9.5	324698
9.6	319088
9.7	313763
9.8	308396
9.9	303159
10	297998
10.1	293042
10.2	288068
10.3	283273
10.4	278064
10.5	273269
10.6	268245
10.7	263590
10.8	258950
10.9	254520
11	250118
11.1	245973
11.2	241615
11.3	237436
11.4	233106
11.5	229144
11.6	225174
11.7	221356
11.8	217645
11.9	214215
12	211038
12.1	207869
12.2	204988
12.3	202407
12.4	199803
12.5	197179
12.6	194700
12.7	192181
12.8	189773
12.9	187425
13	185199
13.1	183351
13.2	181544
13.3	179647
13.4	177493
13.5	175526
13.6	173348
13.7	171486
13.8	169676
13.9	167750
14	166247
14.1	164715
14.2	163235
14.3	162033
14.4	160820
14.5	160064
14.6	159189
14.7	158611
14.8	158192
14.9	157656
15	157225
15.1	156823
15.2	156637
15.3	156108
15.4	155839
15.5	155799
15.6	155814
15.7	155756
15.8	155685
15.9	155653
16	155996
16.1	156246
16.2	156618
16.3	157012
16.4	157152
16.5	157108
16.6	157069
16.7	156843
16.8	156483
16.9	155925
17	155234
17.1	154347
17.2	153577
17.3	152714
17.4	151869
17.5	150791
17.6	149553
17.7	148341
17.8	146782
17.9	144962
18	143370
18.1	141888
18.2	140092
18.3	138597
18.4	136877
18.5	135150
18.6	133228
18.7	131132
18.8	129320
18.9	127517
19	125819
19.1	124173
19.2	122720
19.3	121378
19.4	120044
19.5	118805
19.6	117615
19.7	116723
19.8	116075
19.9	115422
20	114731
20.1	113923
20.2	113037
20.3	112055
20.4	111137
20.5	110191
20.6	109042
20.7	107932
20.8	106666
20.9	105160
21	103429
21.1	101601
21.2	99774.6
21.3	98005.1
21.4	96469
21.5	95034.2
21.6	93556.8
21.7	92155.9
21.8	90885.7
21.9	89639.6
22	88479.2
22.1	87608.8
22.2	86843.6
22.3	86077.4
22.4	85436
22.5	84721.9
22.6	84069.4
22.7	83302.3
22.8	82410.5
22.9	81520.1
23	80788.1
23.1	79973.1
23.2	79198.4
23.3	78299.7
23.4	77339.1
23.5	76399.6
23.6	75476.6
23.7	74770.8
23.8	74211.7
23.9	73528.5
24	72907.1
24.1	72277.7
24.2	72047.1
24.3	71870.5
24.4	71762.4
24.5	71785
24.6	71901.4
24.7	71884.3
24.8	71942.4
24.9	72052.4
25	72199.9
25.1	72475.4
25.2	72551.4
25.3	72812.9
25.4	73215
25.5	73771.5
25.6	74170
25.7	74610
25.8	74860.5
25.9	75072.7
26	75330.5
26.1	75633.2
26.2	75765.4
26.3	75735.6
26.4	75625.2
26.5	75431.7
26.6	74965.7
26.7	74485.7
26.8	73758.7
26.9	73133.6
27	72371.9
27.1	71689.2
27.2	71063.9
27.3	70527.7
27.4	70040.1
27.5	69497.1
27.6	68841.7
27.7	68165.3
27.8	67593.1
27.9	66977.9
28	66213.4
28.1	65634.8
28.2	65155.9
28.3	64603.7
28.4	64065.9
28.5	63505.1
28.6	63017.6
28.7	62597.4
28.8	62316.5
28.9	62096.8
29	61951.7
29.1	61710.8
29.2	61451.3
29.3	61168.6
29.4	60869.5
29.5	60604
29.6	60259.1
29.7	59782.4
29.8	59290.9
29.9	58934.4
30	58516
30.1	58250.6
30.2	58068.1
30.3	57750.8
30.4	57456.9
30.5	57164.8
30.6	56932.8
30.7	56660.6
30.8	56440.9
30.9	56336.5
31	56169.9
31.1	55994.4
31.2	55926.4
31.3	55842.8
31.4	55660.4
31.5	55485
31.6	55207.6
31.7	55021.9
31.8	54860.4
31.9	54616.1
32	54306.2
32.1	53879
32.2	53563.4
32.3	53246
32.4	53034.1
32.5	52869.7
32.6	52759
32.7	52512.9
32.8	52231.7
32.9	51931.2
33	51667.6
33.1	51407.3
33.2	51048.1
33.3	50898.4
33.4	50869.4
33.5	50878.5
33.6	50914.4
33.7	51159.7
33.8	51480.4
33.9	51692.9
34	51833.2
34.1	52062.3
34.2	52286.2
34.3	52499.7
34.4	52772.7
34.5	53118.8
34.6	53442.8
34.7	53798.6
34.8	54009.8
34.9	54211.8
35	54401.6
35.1	54610.4
35.2	54658.9
35.3	54790.4
35.4	54999.1
35.5	55055.4
35.6	55261.2
35.7	55362.6
35.8	55317.2
35.9	55117.7
36	54794.3
36.1	54419.8
36.2	53792.4
36.3	53311
36.4	52697.5
36.5	52071.6
36.6	51365.8
36.7	50779
36.8	50236.5
36.9	49740.8
37	49188.6
37.1	48762.3
37.2	48269.2
37.3	47865.7
37.4	47465
37.5	47015.1
37.6	46594.4
37.7	46148.3
37.8	45748.1
37.9	45397.3
38	45096.4
38.1	44768.8
38.2	44409.4
38.3	44063.6
38.4	43854.9
38.5	43533
38.6	43206.9
38.7	42965.6
38.8	42801
38.9	42665.9
39	42447.3
39.1	42448.4
39.2	42451.8
39.3	42574.6
39.4	42639.8
39.5	42701.1
39.6	42820.3
39.7	42878.1
39.8	42926.6
39.9	42859.7
40	42834.7
40.1	42842
40.2	42815.1
40.3	42681.1
40.4	42557.2
40.5	42566.6
40.6	42625.4
40.7	42557
40.8	42390.8
40.9	42119.5
41	41772.7
41.1	41372.4
41.2	40846.3
41.3	40320.8
41.4	39797
41.5	39359.5
41.6	38823.6
41.7	38339.3
41.8	37766.4
41.9	37331.2
42	36931.8
42.1	36516.6
42.2	36218.6
42.3	35787.6
42.4	35494.1
42.5	35209.3
42.6	35034.1
42.7	34809.6
42.8	34700.1
42.9	34544.6
43	34400.1
43.1	34300.7
43.2	34137.4
43.3	34109.6
43.4	34072.6
43.5	34137.6
43.6	34205.7
43.7	34283.3
43.8	34366.1
43.9	34413.7
44	34367.8
44.1	34439.9
44.2	34689.1
44.3	34880.9
44.4	35126.9
44.5	35402.3
44.6	35840
44.7	36140.5
44.8	36543.5
44.9	36945.6
45	37287.4
45.1	37563.2
45.2	37809.6
45.3	38201.9
45.4	38495.6
45.5	38753.8
45.6	39036.7
45.7	39235.5
45.8	39255.9
45.9	39231.4
46	39130.3
46.1	39178.3
46.2	39092.1
46.3	38969.1
46.4	38724.6
46.5	38471.5
46.6	38191.7
46.7	37879
46.8	37450.6
46.9	36977.3
47	36331.5
47.1	35644.2
47.2	34987.2
47.3	34277.7
47.4	33577.6
47.5	32872.9
47.6	32203.1
47.7	31513.6
47.8	30907.6
47.9	30451.9
48	29869.4
48.1	29346.5
48.2	29019.9
48.3	28700.3
48.4	28456
48.5	28186
48.6	28051.2
48.7	27928.9
48.8	27760.6
48.9	27654.1
49	27660.7
49.1	27759.1
49.2	27837.8
49.3	27914.3
49.4	27905.1
49.5	28121.1
49.6	28334.7
49.7	28646.2
49.8	28964
49.9	29365.9
50	29770
50.1	30202
50.2	30610.8
50.3	30974.2
50.4	31259.1
50.5	31411.8
50.6	31503
50.7	31524.9
50.8	31449.7
50.9	31249.5
51	30984.4
51.1	30773.8
51.2	30574.4
51.3	30300.1
51.4	30020.8
51.5	29677.2
51.6	29516.5
51.7	29387.6
51.8	29166.2
51.9	28836.6
52	28464
52.1	28012.5
52.2	27594.4
52.3	27123
52.4	26764.4
52.5	26341
52.6	25929.1
52.7	25563.1
52.8	25206.4
52.9	24757
53	24210.9
53.1	23728.8
53.2	23286.5
53.3	23004
53.4	22741
53.5	22448.7
53.6	22042.7
53.7	21664.3
53.8	21270.9
53.9	20925.5
54	20569.2
54.1	20355.1
54.2	20201.6
54.3	20008.8
54.4	19761.1
54.5	19505.6
54.6	19185.3
54.7	18856.8
54.8	18570.7
54.9	18308.6
55	18107.2
55.1	17974.5
55.2	17876.3
55.3	17883.1
55.4	17833.1
55.5	17818.7
55.6	17876.5
55.7	18022.6
55.8	18173.5
55.9	18262
56	18377.4
56.1	18458.1
56.2	18452
56.3	18381
56.4	18304.9
56.5	18232.1
56.6	18102.6
56.7	17954
56.8	17753.9
56.9	17539.4
57	17243.3
57.1	16868.5
57.2	16399.8
57.3	15945.4
57.4	15488.2
57.5	15056.2
57.6	14633.6
57.7	14157.6
57.8	13658.9
57.9	13136
58	12549.9
58.1	11956
58.2	11264.7
58.3	10627
58.4	9955.9
58.5	9279.2
58.6	8608.7
58.7	8021.2
58.8	7439.1
58.9	6934.4
59	6480.9
59.1	6088.5
59.2	5728.1
59.3	5500.1
59.4	5368.1
59.5	5312.6
59.6	5273.9
59.7	5300.3
59.8	5384.7
59.9	5412.4
60	5450.3
