0	0
0.1	997266
0.2	994521
0.3	991734
0.4	988938
0.5	986161
0.6	983380
0.7	980571
0.8	977744
0.9	974945
1	972135
1.1	969338
1.2	966522
1.3	963750
1.4	960980
1.5	958208
1.6	955445
1.7	952644
1.8	949883
1.9	947127
2	944397
2.1	941636
2.2	938914
2.3	936170
2.4	933433
2.5	930725
2.6	928018
2.7	925332
2.8	922668
2.9	919984
3	917308
3.1	914652
3.2	912019
3.3	909371
3.4	906727
3.5	904116
3.6	901502
3.7	898881
3.8	896278
3.9	893644
4	891056
4.1	888468
4.2	885915
4.3	883338
4.4	880773
4.5	878254
4.6	875706
4.7	873168
4.8	870656
4.9	868143
5	865622
5.1	863124
5.2	860637
5.3	858149
5.4	855657
5.5	853178
5.6	850710
5.7	848259
5.8	845814
5.9	843370
6	840960
6.1	838532
6.2	836110
6.3	833713
6.4	831310
6.5	828913
6.6	826527
6.7	824152
6.8	821763
6.9	819414
7	817090
7.1	814728
7.2	812399
7.3	810083
7.4	807758
7.5	805456
7.6	803178
7.7	800879
7.8	798610
7.9	796360
8	794102
8.1	791854
8.2	789642
8.3	787434
8.4	785228
8.5	783040
8.6	780892
8.7	778747
8.8	776644
8.9	774599
9	772594
9.1	770638
9.2	768761
9.3	766940
9.4	765210
9.5	763583
9.6	762113
9.7	760764
9.8	759546
9.9	758473
10	757519
10.1	756741
10.2	756122
10.3	755615
10.4	755222
10.5	754923
10.6	754663
10.7	754479
10.8	754361
10.9	754268
11	754212
11.1	754166
11.2	754152
11.3	754169
11.4	754212
11.5	754266
11.6	754328
11.7	754389
11.8	754452
11.9	754511
12	754572
12.1	754633
12.2	754695
12.3	754760
12.4	754819
12.5	754880
12.6	754942
12.7	755003
12.8	755062
12.9	755122
13	755184
13.1	755249
13.2	755308
13.3	755371
13.4	755428
13.5	755490
13.6	755550
13.7	755610
13.8	755670
13.9	755730
14	755791
14.1	755850
14.2	755912
14.3	755976
14.4	756038
14.5	756097
14.6	756160
14.7	756220
14.8	756284
14.9	756342
15	756404
15.1	756463
15.2	756528
15.3	756591
15.4	756650
15.5	756712
15.6	756779
15.7	756841
15.8	756901
15.9	756964
16	757021
16.1	757084
16.2	757141
16.3	757205
16.4	757268
16.5	757330
16.6	757392
16.7	757452
16.8	757519
16.9	757580
17	757641
17.1	757699
17.2	757765
17.3	757826
17.4	757885
17.5	757949
17.6	758009
17.7	758069
17.8	758132
17.9	758192
18	758255
18.1	758316
18.2	758377
18.3	758439
18.4	758499
18.5	758560
18.6	758621
18.7	758680
18.8	758742
18.9	758798
19	758859
19.1	758915
19.2	758977
19.3	759038
19.4	759094
19.5	759154
19.6	759213
19.7	759272
19.8	759323
19.9	759382
20	759445
20.1	759503
20.2	759567
20.3	759624
20.4	759687
20.5	759746
20.6	759803
20.7	759866
20.8	759921
20.9	759977
21	760035
21.1	760091
21.2	760148
21.3	760211
21.4	760269
21.5	760331
21.6	760396
21.7	760459
21.8	760523
21.9	760581
22	760638
22.1	760694
22.2	760751
22.3	760806
22.4	760870
22.5	760929
22.6	760989
22.7	761049
22.8	761108
22.9	761169
23	761231
23.1	761289
23.2	761354
23.3	761416
23.4	761476
23.5	761535
23.6	761597
23.7	761654
23.8	761711
23.9	761770
24	761830
24.1	761892
24.2	761948
24.3	762006
24.4	762068
24.5	762127
24.6	762186
24.7	762244
24.8	762305
24.9	762368
25	762430
25.1	762492
25.2	762553
25.3	762617
25.4	762676
25.5	762735
25.6	762793
25.7	762858
25.8	762918
25.9	762976
26	763037
26.1	763097
26.2	763157
26.3	763214
26.4	763268
26.5	763326
26.6	763383
26.7	763444
26.8	763504
26.9	763561
27	763621
27.1	763683
27.2	763743
27.3	763799
27.4	763859
27.5	763919
27.6	763980
27.7	764038
27.8	764099
27.9	764159
28	764218
28.1	764277
28.2	764339
28.3	764400
28.4	764458
28.5	764512
28.6	764572
28.7	764631
28.8	764688
28.9	764744
29	764805
29.1	764861
29.2	764918
29.3	764973
29.4	765029
29.5	765090
29.6	765150
29.7	765209
29.8	765268
29.9	765323
30	765380
30.1	765437
30.2	765493
30.3	765552
30.4	765609
30.5	765669
30.6	765729
30.7	765790
30.8	765853
30.9	765914
31	765974
31.1	766030
31.2	766088
31.3	766149
31.4	766210
31.5	766268
31.6	766323
31.7	766380
31.8	766438
31.9	766496
32	766558
32.1	766616
32.2	766676
32.3	766734
32.4	766789
32.5	766844
32.6	766901
32.7	766958
32.8	767015
32.9	767074
33	767128
33.1	767187
33.2	767243
33.3	767301
33.4	767358
33.5	767420
33.6	767481
33.7	767536
33.8	767590
33.9	767649
34	767707
34.1	767763
34.2	767828
34.3	767892
34.4	767946
34.5	768005
34.6	768064
34.7	768127
34.8	768184
34.9	768242
35	768300
35.1	768354
35.2	768416
35.3	768476
35.4	768533
35.5	768597
35.6	768656
35.7	768714
35.8	768773
35.9	768837
36	768898
36.1	768958
36.2	769018
36.3	769071
36.4	769130
36.5	769192
36.6	769252
36.7	769308
36.8	769366
36.9	769422
37	769484
37.1	769544
37.2	769603
37.3	769660
37.4	769716
37.5	769772
37.6	769831
37.7	769892
37.8	769951
37.9	770007
38	770067
38.1	770122
38.2	770180
38.3	770241
38.4	770301
38.5	770355
38.6	770415
38.7	770467
38.8	770526
38.9	770586
39	770644
39.1	770699
39.2	770756
39.3	770816
39.4	770876
39.5	770935
39.6	770991
39.7	771049
39.8	771106
39.9	771164
40	771222
