0	0
0.1	38981.9
0.2	74622.6
0.3	107078
0.4	136502
0.5	163206
0.6	187197
0.7	208700
0.8	227785
0.9	244982
1	260115
1.1	273341
1.2	284707
1.3	294592
1.4	302992
1.5	309951
1.6	315640
1.7	320102
1.8	323464
1.9	325764
2	327160
2.1	327752
2.2	327558
2.3	326703
2.4	325110
2.5	323032
2.6	320588
2.7	317497
2.8	314055
2.9	310243
3	306110
3.1	301787
3.2	296970
3.3	292098
3.4	286928
3.5	281604
3.6	276195
3.7	270663
3.8	265055
3.9	259397
4	253718
4.1	248017
4.2	242401
4.3	236601
4.4	230900
4.5	225190
4.6	219506
4.7	213815
4.8	208265
4.9	202727
5	197313
5.1	191895
5.2	186632
5.3	181393
5.4	176310
5.5	171326
5.6	166376
5.7	161554
5.8	156816
5.9	152222
6	147670
6.1	143184
6.2	138888
6.3	134670
6.4	130561
6.5	126493
6.6	122538
6.7	118672
6.8	114874
6.9	111259
7	107722
7.1	104287
7.2	100906
7.3	97678.3
7.4	94541.6
7.5	91483.6
7.6	88503.6
7.7	85673.1
7.8	82875.7
7.9	80173
8	77557.2
8.1	75000.8
8.2	72535.3
8.3	70122.6
8.4	67833.8
8.5	65577.8
8.6	63405.5
8.7	61261.5
8.8	59235.2
8.9	57254.6
9	55340.8
9.1	53495.9
9.2	51718.3
9.3	50001.3
9.4	48334.3
9.5	46742
9.6	45207.1
9.7	43703.4
9.8	42255.5
9.9	40833.2
10	39467
10.1	38144.7
10.2	36879.6
10.3	35667.2
10.4	34502.5
10.5	33357
10.6	32276.7
10.7	31243.2
10.8	30235.6
10.9	29227.1
11	28277.4
11.1	27400.2
11.2	26545.4
11.3	25711.4
11.4	24903.9
11.5	24119.8
11.6	23363
11.7	22637.5
11.8	21939.7
11.9	21259.2
12	20608.2
12.1	19967.9
12.2	19379.8
12.3	18809.4
12.4	18258.4
12.5	17722.1
12.6	17204.2
12.7	16689
12.8	16213.4
12.9	15741.9
13	15308.3
13.1	14899.3
13.2	14488.1
13.3	14112.1
13.4	13730.8
13.5	13372
13.6	13011.2
13.7	12677.2
13.8	12360.6
13.9	12055.5
14	11775.3
14.1	11494.7
14.2	11218.7
14.3	10956.5
14.4	10701.6
14.5	10456.6
14.6	10232.5
14.7	10011.1
14.8	9787.1
14.9	9567.2
15	9368
15.1	9181.7
15.2	9001.6
15.3	8817.4
15.4	8639.4
15.5	8473.7
15.6	8328.2
15.7	8175.2
15.8	8032.4
15.9	7888.9
16	7769.4
16.1	7628.6
16.2	7488.8
16.3	7353.5
16.4	7239.1
16.5	7141.8
16.6	7048.9
16.7	6955.3
16.8	6863.2
16.9	6774.7
17	6682.6
17.1	6596.6
17.2	6508.4
17.3	6426.1
17.4	6348.1
17.5	6268.9
17.6	6205.1
17.7	6132.7
17.8	6062.6
17.9	5997.2
18	5947.4
18.1	5891.3
18.2	5846.9
18.3	5802.8
18.4	5752.4
18.5	5710.2
18.6	5667.2
18.7	5619.6
18.8	5586.4
18.9	5557.5
19	5513.9
19.1	5482.7
19.2	5455
19.3	5425.1
19.4	5393
19.5	5366.3
19.6	5332.1
19.7	5309.8
19.8	5273.7
19.9	5260.8
20	5229.8
20.1	5207.8
20.2	5171.9
20.3	5153.6
20.4	5124.7
20.5	5101.8
20.6	5080
20.7	5056.9
20.8	5042.3
20.9	5026.4
21	5013.2
21.1	4996.5
21.2	4978.8
21.3	4950.6
21.4	4937.5
21.5	4922.7
21.6	4914.7
21.7	4908.7
21.8	4905
21.9	4890.7
22	4891.5
22.1	4873.2
22.2	4869.7
22.3	4859.7
22.4	4849
22.5	4834.7
22.6	4812.1
22.7	4795
22.8	4791.1
22.9	4773.9
23	4766.7
23.1	4765.1
23.2	4757.5
23.3	4755.5
23.4	4745.8
23.5	4739.9
23.6	4733.8
23.7	4726
23.8	4732.3
23.9	4732.4
24	4732.5
24.1	4723.5
24.2	4710.5
24.3	4711.4
24.4	4709.2
24.5	4697.6
24.6	4685.4
24.7	4686.7
24.8	4695.3
24.9	4684.5
25	4687.4
25.1	4678.9
25.2	4674.6
25.3	4672.7
25.4	4672.1
25.5	4670.6
25.6	4658
25.7	4646.9
25.8	4631.5
25.9	4623.4
26	4619.9
26.1	4606.3
26.2	4597.9
26.3	4589.7
26.4	4578
26.5	4578
26.6	4582.5
26.7	4571.6
26.8	4583.1
26.9	4580.3
27	4577.7
27.1	4579.7
27.2	4572.3
27.3	4573.5
27.4	4562
